country_tag,type,difficulty,success,r_rsc_id,s_rsc_id,r_pkg_id,s_pkg_id,r_rsc_name,s_rsc_name,r_col_name,s_col_name,sql,nl,sql_success,sql_time,sql_n_rev,sql_review,sql_intok,sql_outok,nl_time,nl_n_rev,nl_review,nl_intok,nl_outok,tot_time
CAN,multi-table-union,moderate,true,dc81c1b4-d46d-4f86-b7da-0f49a0bd2ab3,d301bbca-2e69-475f-9f3b-41ddb19f3b46,23861003-d01f-462f-b962-25246812b1ea,08883829-751d-4ebe-a9df-6d4039ede7d9,British Columbia,British Columbia,legal_name,legal_name,"SELECT ""legal_name"", ""fsa"", ""city_name"", ""payment_amount"" FROM R WHERE ""city_name"" = 'dawson creek' UNION SELECT ""legal_name"", ""fsa"", ""city_name"", ""payment_amount"" FROM S WHERE ""city_name"" = 'dawson creek'","Which entities in Dawson Creek have received a GST/HST incremental federal rebate, and what are the specific amounts paid to each? Please include their legal names, postal codes, and city names as part of the Canada Revenue Agency's report on municipalities.",success,25.708,2,,3163,1224,6.974,0,,2413,169,32.682
CAN,multi-table-union,challenging,true,dc81c1b4-d46d-4f86-b7da-0f49a0bd2ab3,d301bbca-2e69-475f-9f3b-41ddb19f3b46,23861003-d01f-462f-b962-25246812b1ea,08883829-751d-4ebe-a9df-6d4039ede7d9,British Columbia,British Columbia,legal_name,legal_name,"SELECT ""legal_name"", ""fsa"", ""city_name"", SUM(""payment_amount"") as total_payment FROM R WHERE ""city_name"" = 'vancouver' GROUP BY ""legal_name"", ""fsa"", ""city_name"" UNION SELECT ""legal_name"", ""fsa"", ""city_name"", AVG(""payment_amount"") as avg_payment FROM S WHERE ""city_name"" = 'burnaby' GROUP BY ""legal_name"", ""fsa"", ""city_name""","What is the total GST/HST incremental federal rebate paid to each municipality in Vancouver, and what is the average rebate for each entity in Burnaby? Please include the legal name, city name, and FSA code in your answer. This information relates to the Canada Revenue Agency's report on rebates given to municipalities as defined by the Excise Tax Act.",success,35.396,3,,4419,1703,9.316,0,,2500,223,44.712
CAN,single-table,simple,true,d15501ac-3705-47bd-bc65-a79350395ba4,,c37f2874-e9f2-4d3b-8679-c27ed8d1d979,,BCFinJune2013SupplementEstimates,,,,SELECT * FROM R WHERE period_year = 2015.0,"Can you show me the budget details for operating expenses in the year 2015, including information on ministries like finance, environment, and natural gas, as well as specific areas such as insurance risk management, executive support services, and corporate services?",success,5.329,0,,2022,219,6.383,0,,2327,152,11.712
CAN,single-table,moderate,true,d15501ac-3705-47bd-bc65-a79350395ba4,,c37f2874-e9f2-4d3b-8679-c27ed8d1d979,,BCFinJune2013SupplementEstimates,,,,"SELECT ""coa_segment_03_l1_and_desc"", SUM(CAST(REPLACE(REPLACE(trim(""bud_annual_net_balance_sum"", ')'), ',', ''), '(', '-') AS BIGINT)) AS total_budget FROM R WHERE period_year = 2015.0 GROUP BY ""coa_segment_03_l1_and_desc""","Could you provide the total budget sums for each ministry in the fiscal year 2015, including details on areas like insurance risk management, executive support services, and corporate services within ministries such as finance, environment, and natural gas?",success,45.813,3,,8505,1729,24.95,2,,8067,567,70.763
CAN,single-table,challenging,true,692961ac-e03a-4579-9a5d-d9c74851e795,,6cc9174a-259d-45d6-a7f5-9af0589f052e,,BC_Fin_2016_Supplement_Estimates,,,,"WITH RankedExpenses AS ( SELECT period_year, coa_segment_03_l1_and_desc, bud_annual_net_balance_sum, ROW_NUMBER() OVER (PARTITION BY period_year ORDER BY bud_annual_net_balance_sum DESC) as rn FROM R WHERE coa_segment_04_l2_and_desc = 'cb00 operating expenses' ) SELECT period_year, coa_segment_03_l1_and_desc, bud_annual_net_balance_sum FROM RankedExpenses WHERE rn <= 3","For each fiscal year, which three ministries had the highest total annual net balances related to operating expenses according to the supplementary budget estimates provided by the Government of British Columbia?",success,8.73,0,,2211,331,15.008,1,,5491,347,23.738
CAN,multi-table-join,moderate,true,d15501ac-3705-47bd-bc65-a79350395ba4,692961ac-e03a-4579-9a5d-d9c74851e795,c37f2874-e9f2-4d3b-8679-c27ed8d1d979,6cc9174a-259d-45d6-a7f5-9af0589f052e,BCFinJune2013SupplementEstimates,BC_Fin_2016_Supplement_Estimates,coa_segment_04_l3_and_desc,coa_segment_04_l3_and_desc,"SELECT R.period_year, R.coa_segment_03_l1_and_desc, SUM(S.bud_annual_net_balance_sum) AS total_bud_annual_net_balance FROM R JOIN S ON R.""coa_segment_04_l3_and_desc"" = S.""coa_segment_04_l3_and_desc"" GROUP BY R.period_year, R.coa_segment_03_l1_and_desc",What is the total budget for each ministry in different fiscal years when expenses are combined based on similar operating costs categories between the Budget 2013 June update and Budget 2016 supplementary information from the Government of British Columbia?,success,12.607,0,,3736,376,17.928,1,,8709,365,30.535
CAN,single-table,simple,true,e21f748e-d769-4233-b95f-3ce72dca7cbf,,2293d7ff-9305-4a1d-aab7-7c075794f045,,Dataset,,,,"SELECT geo, SUM(value) AS total_value FROM R WHERE i_ref_date_ = '2023-07' GROUP BY geo","According to Statistics Canada’s Canadian Business Counts data for July 2023, what is the total count of businesses with employees across various employment size ranges in each province or region?",success,8.518,0,,2292,312,34.789,3,,8807,820,43.307
CAN,single-table,challenging,true,e21f748e-d769-4233-b95f-3ce72dca7cbf,,2293d7ff-9305-4a1d-aab7-7c075794f045,,Dataset,,,,"SELECT AVG(""value"") AS avg_value FROM R WHERE ""i_ref_date_"" = '2023-07';","According to Statistics Canada’s Canadian Business Counts for July 2023, what is the average count of businesses across different employment size ranges and industries in Canada?",success,23.729,2,,5489,955,22.738,2,,6970,535,46.467
CAN,single-table,simple,true,e560cf41-afe6-47bd-ab7e-5e6f9006573a,,6ed50cd9-0d8c-471b-a5f6-26088298870e,,Radionuclide Releases - Nuclear Processing Facilities,,,,"SELECT * FROM R WHERE ""province_|_province"" = 'on';",Which nuclear facilities in Ontario have released radionuclides directly to the environment according to the Canadian Nuclear Safety Commission's data?,success,18.12,2,,6022,765,5.745,0,,2501,140,23.865000000000002
CAN,single-table,moderate,true,e560cf41-afe6-47bd-ab7e-5e6f9006573a,,6ed50cd9-0d8c-471b-a5f6-26088298870e,,Radionuclide Releases - Nuclear Processing Facilities,,,,"SELECT ""company_name_|_raison_sociale"", SUM(CASE WHEN REGEXP_MATCHES(""stack_emissions_|_emissions_de_cheminees"", '^\d+(\.\d+)?$') THEN TRY_CAST(REPLACE(""stack_emissions_|_emissions_de_cheminees"", ',', '') AS FLOAT) ELSE 0 END) AS total_emissions FROM R GROUP BY ""company_name_|_raison_sociale""",What are the total emissions of radionuclides from the stacks for each company listed in the Canadian Nuclear Safety Commission's report on nuclear processing facilities?,success,32.099,2,,6793,1258,5.955,0,,2593,144,38.053999999999995
CAN,single-table,challenging,true,e560cf41-afe6-47bd-ab7e-5e6f9006573a,,6ed50cd9-0d8c-471b-a5f6-26088298870e,,Radionuclide Releases - Nuclear Processing Facilities,,,,"SELECT ""city_|_ville"", AVG(CAST(REPLACE(""stack_emissions_|_emissions_de_cheminees"", ',', '') AS FLOAT)) OVER (PARTITION BY ""province_|_province"") AS avg_emissions_per_province FROM R WHERE REGEXP_MATCHES(""stack_emissions_|_emissions_de_cheminees"", '^\d+(\.\d+)?$')","What is the average of stack emissions (only considering valid numeric values, with commas removed) of radionuclides per province for the nuclear facilities listed in the Canadian Nuclear Safety Commission’s report on nuclear processing facilities?",success,7.727,0,,2652,296,33.755,3,,11261,776,41.482
CAN,single-table,challenging,true,80f8ea18-a933-4efd-abaa-009a2c1242da,,3ac296d1-4a97-45ab-82c5-2a4f963cf4e6,,Data Dictionary,,,,"WITH CleanedData AS ( SELECT TRIM(""facility_information"") AS ""clean_info"", TRIM(""unnamed:_1"") AS ""clean_unnamed"" FROM R WHERE ""unnamed:_1"" IS NOT NULL ), RankedData AS ( SELECT ""clean_info"", ""clean_unnamed"", ROW_NUMBER() OVER (PARTITION BY ""clean_info"" ORDER BY LENGTH(""clean_unnamed"") DESC) AS rn FROM CleanedData ) SELECT ""clean_info"", ""clean_unnamed"" FROM RankedData WHERE rn = 1;","Can you provide the most detailed explanations available for each type of facility information related to radionuclides emissions from uranium mines and mills in Canada, as reported by the Canadian Nuclear Safety Commission?",success,8.46,0,,994,402,7.35,0,,1543,185,15.81
CAN,single-table,simple,true,ed4ec5da-df00-4849-8415-a77adda1a064,,106f9933-e3df-45e2-b7b5-e3bc648dd5b8,,Dataset,,,,"SELECT ""geo"", ""dwelling_tenure"" FROM R WHERE i_ref_date_ = 2018.0 AND value > 50.0","According to Statistics Canada's data on household characteristics for the year 2018, which geographic areas in Canada had more than 50% of households with a particular type of ownership or rental status, such as being an owner who is not a first-time homebuyer?",success,23.883,2,,5856,935,40.235,3,,10302,914,64.118
CAN,single-table,challenging,true,ed4ec5da-df00-4849-8415-a77adda1a064,,106f9933-e3df-45e2-b7b5-e3bc648dd5b8,,Dataset,,,,"SELECT ""geo"", ""dwelling_tenure"", SUM(CASE WHEN ""statistics"" LIKE '%confidence interval%' THEN ""value"" ELSE 0 END) AS sum_confidence_values FROM R WHERE i_ref_date_ = 2018.0 GROUP BY ""geo"", ""dwelling_tenure"" ORDER BY sum_confidence_values DESC","Based on Statistics Canada's data for 2018, which geographic areas and types of dwelling tenures in Canada had the highest sum of confidence interval values related to specific household characteristics such as age group or visible minority status? Please list them from highest to lowest sum.",success,8.147,0,,2383,314,27.005,2,,8438,610,35.152
CAN,single-table,simple,true,d849bf08-ab0c-45a4-b4d7-cb4d6757a030,,98941c93-c750-4a9c-8939-5b57f000df3f,,Dataset,,,,"SELECT ""geo"", ""sector_accounts"" FROM R WHERE ""sector_accounts"" = 'inventories'",What geographic areas are associated with data on inventories as part of the economic accounts according to Statistics Canada?,success,25.509,3,,6201,1095,13.128,1,,4128,320,38.637
CAN,single-table,moderate,true,d849bf08-ab0c-45a4-b4d7-cb4d6757a030,,98941c93-c750-4a9c-8939-5b57f000df3f,,Dataset,,,,"SELECT ""geo"", SUM(""value"") AS total_value FROM R GROUP BY ""geo""",What is the total sum of the economic account values for gross domestic product by income and expenditure for each geographic area in the data provided by Statistics Canada?,success,5.168,0,,1746,230,30.721,3,,8600,745,35.889
CAN,single-table,moderate,true,c1fe0b1e-b403-4beb-97f1-08489e59a471,,4ce1fce8-e397-4ee2-a2ab-075f14a0b4c6,,Dataset,,,,"SELECT geo, AVG(value) AS average_value FROM R WHERE uom = 'dollars' AND scalar_factor = 'millions' GROUP BY geo;","According to the economic accounts data provided by Statistics Canada, what is the average value in millions of dollars for each geographic region, considering only the entries where the unit of measure is 'dollars' and the scalar factor is 'millions'?",success,5.975,0,,1912,254,32.786,3,,9536,790,38.761
CAN,single-table,simple,true,aa640d81-8cc7-4a02-9015-fe23404722fe,,18cb309b-0547-41d8-b083-7f4deda4feb9,,Dataset,,,,"SELECT ""geo"", ""field_of_study"" FROM R WHERE ""value"" > 6000 LIMIT 1",Which province and field of study have a weighted average tuition fee over $6000 in constant dollars?,success,20.607,2,,5006,836,6.488,0,,1926,155,27.095
CAN,single-table,moderate,true,aa640d81-8cc7-4a02-9015-fe23404722fe,,18cb309b-0547-41d8-b083-7f4deda4feb9,,Dataset,,,,"SELECT ""geo"", AVG(""value"") AS average_value FROM R GROUP BY ""geo"" HAVING AVG(""value"") > 6000",What are the provinces where the average weighted tuition fees for full-time Canadian undergraduate students exceed $6000 in constant dollars across different fields of study?,success,6.294,0,,1903,270,5.755,0,,1989,137,12.049
CAN,single-table,simple,true,c347bc27-a402-4f50-96e9-19f0582839db,,0af1ea38-a7af-4992-b1ce-17bdbaa3ca61,,Dataset,,,,"SELECT geo, field_of_study FROM R WHERE value > 15000;","Which provinces offer fields of study with tuition fees over $15,000 for full-time international graduate students?",success,6.263,0,,1952,256,5.791,0,,1903,137,12.054
CAN,single-table,moderate,true,c347bc27-a402-4f50-96e9-19f0582839db,,0af1ea38-a7af-4992-b1ce-17bdbaa3ca61,,Dataset,,,,"SELECT geo, AVG(value) AS average_value FROM R GROUP BY geo HAVING AVG(value) IS NOT NULL;",What are the average tuition fees for full-time international graduate students in each province across different fields of study in Canadian degree-granting institutions?,success,5.871,0,,1873,243,5.732,0,,1970,143,11.603000000000002
CAN,single-table,challenging,true,c347bc27-a402-4f50-96e9-19f0582839db,,0af1ea38-a7af-4992-b1ce-17bdbaa3ca61,,Dataset,,,,"SELECT ""geo"", ""field_of_study"", SUM(""value"") OVER (PARTITION BY ""geo"" ORDER BY CAST(SUBSTR(""i_ref_date_"", 1, 4) AS INTEGER)) AS cumulative_value FROM R WHERE ""value"" IS NOT NULL;","How does the cumulative sum of tuition fees for full-time international graduate students change over time in each province for different fields of study, considering only those with non-zero values?",success,18.743,1,,3708,762,6.319,0,,2096,154,25.061999999999998
CAN,multi-table-union,moderate,true,aa640d81-8cc7-4a02-9015-fe23404722fe,c347bc27-a402-4f50-96e9-19f0582839db,18cb309b-0547-41d8-b083-7f4deda4feb9,0af1ea38-a7af-4992-b1ce-17bdbaa3ca61,Dataset,Dataset,field_of_study,field_of_study,"SELECT ""geo"", ""uom_id"", ""i_ref_date_"", ""uom"", ""dguid"", ""value"", ""decimals"", ""scalar_factor"", ""coordinate"", ""field_of_study"", ""vector"", ""scalar_id"", ""status"" FROM R WHERE ""value"" > 0 UNION SELECT ""geo"", ""uom_id"", ""i_ref_date_"", ""uom"", ""dguid"", ""value"", ""decimals"", ""scalar_factor"", ""coordinate"", ""field_of_study"", ""vector"", ""scalar_id"", ""status"" FROM S WHERE ""value"" < 0","Retrieve comprehensive details including units of measurement, reference dates, unique identifiers, scalar factors, coordinates, status notes, and fields of study for both Canadian undergraduate and international graduate students across various provinces and years from Statistics Canada's publications. Include only those entries where the tuition fees values are either greater than zero or less than zero.",success,26.603,1,,2747,1228,45.502,3,,14789,1005,72.105
CAN,single-table,moderate,true,1064a996-c94a-4425-9a4f-ced705b67367,,51701f04-91bb-4621-a3b8-9410fb77706c,,Dataset,,,,"SELECT cause_of_death__icd_10_, AVG(value) AS average_value FROM R WHERE status IS NULL AND sex = 'both sexes' GROUP BY cause_of_death__icd_10_;","According to Statistics Canada, what is the average number of deaths and mortality rates for each cause of death when considering both sexes, excluding any incomplete entries?",success,6.564,0,,2299,256,23.079,2,,7482,548,29.643
CAN,single-table,simple,true,a93149cf-6fb1-4972-8c4d-14553bfca889,,033c5937-7b7a-4b3c-8eb7-54f06ffb06e3,,Final Table 4: All returns by age and sex - Prince Edward Island,,,,"SELECT ""item_e"", ""prove"" FROM R WHERE ""taxyr"" = '2010';",What are the specific tax items and their descriptions for Prince Edward Island in the 2010 tax year according to the Canada Revenue Agency's statistics?,success,91.412,0,,2068,250,6.4,0,,2253,152,97.81200000000001
CAN,single-table,moderate,true,a93149cf-6fb1-4972-8c4d-14553bfca889,,033c5937-7b7a-4b3c-8eb7-54f06ffb06e3,,Final Table 4: All returns by age and sex - Prince Edward Island,,,,"SELECT ""grand_total_males/total_global_hommes_$"", ""item_e"" FROM R WHERE ""code1"" = 'f'",Can you provide the total number of male taxpayers and their corresponding tax credit descriptions for Prince Edward Island in 2010 as reported by the Canada Revenue Agency?,success,28.892,3,,7334,1275,7.187,0,,2331,168,36.079
CAN,single-table,moderate,true,e69606f3-feca-4ce6-b098-aa0c389dcb20,,e9f79912-8fb5-4e71-8503-b41c8ce1b4fe,,All returns by age and sex,,,,"SELECT AVG(CAST(REPLACE(""grand_total_males_#/total_global_hommes_#"", ',', '') AS INTEGER)) AS avg_males FROM R WHERE REPLACE(""grand_total_males_#/total_global_hommes_#"", ',', '') SIMILAR TO '(^[0-9]+)$';","What is the average number of male taxpayers reported in the 'grand_total_males_#/total_global_hommes_' column, excluding categories with non-numeric entries, from the Individual Tax Final Statistics by the Canada Revenue Agency for the 2009 tax year?",success,15.374,1,,3507,657,37.938,3,,9077,898,53.312000000000005
CAN,single-table,challenging,true,e69606f3-feca-4ce6-b098-aa0c389dcb20,,e9f79912-8fb5-4e71-8503-b41c8ce1b4fe,,All returns by age and sex,,,,"SELECT code1, iteme, itemf, SUM(CAST(REPLACE(""grand_total_males_#/total_global_hommes_#"", ',', '') AS INTEGER)) AS total_males FROM R WHERE REPLACE(""grand_total_males_#/total_global_hommes_#"", ',', '') SIMILAR TO '(^[0-9]+)$' GROUP BY code1, iteme, itemf HAVING SUM(CAST(REPLACE(""grand_total_males_#/total_global_hommes_#"", ',', '') AS INTEGER)) > 10000 ORDER BY total_males DESC;","Which categories of deductions or income had more than 10,000 male taxpayers reported in the Individual Tax Final Statistics by the Canada Revenue Agency for the 2009 tax year, and what are the total numbers of male taxpayers in each category sorted from highest to lowest?",success,24.77,1,,4058,950,8.333,0,,2293,189,33.103
CAN,multi-table-join,simple,true,a27e7c5c-7569-47fb-b732-e712e6c641c3,ebfa8f73-ee6f-42fe-81d1-fcf24cfc6e8d,8e5eef9c-a501-4599-ac34-a0aeadaddfcd,09b154e0-7f28-4717-8c27-d3fbe5baa8f2,Dataset,Dataset,commodity,commodity,"SELECT R.commodity, R.value AS value_R, S.value AS value_S FROM R JOIN S ON R.commodity = S.commodity","For each commodity, what are the corresponding values in Canadian dollars for gross domestic product by industry accounts and supply and use tables as reported by Statistics Canada?",success,8.192,0,,3804,266,15.862,1,,7728,338,24.054000000000002
CAN,single-table,moderate,true,fbbb59d0-d7ff-4541-893d-bfcc953d01ca,,188def3e-74e5-b085-32eb-516cdcfbd3f5,,2017 Q4 Immigration Survey Results (CSV Excel (EU)),,,,"SELECT ""group"", AVG(""weighted_sample_size__#_"") AS avg_weighted_sample_size, SUM(""unweighted_sample_size__#_"") AS total_unweighted_sample_size FROM R WHERE ""response"" LIKE '%agree%' GROUP BY ""group"";","In the Government of Nova Scotia's provincial immigration opinion survey, what is the average weighted sample size and total unweighted sample size for groups that agreed with any statements?",success,7.291,0,,1524,326,14.399,1,,3967,349,21.689999999999998
CAN,single-table,challenging,true,fbbb59d0-d7ff-4541-893d-bfcc953d01ca,,188def3e-74e5-b085-32eb-516cdcfbd3f5,,2017 Q4 Immigration Survey Results (CSV Excel (EU)),,,,"SELECT ""itable"", ""response"", ""group"", SUM(""group_weighted_%"") OVER (PARTITION BY ""itable"") AS total_group_weighted_percent, COUNT(*) OVER (PARTITION BY ""response"") AS response_count FROM R WHERE ""group"" LIKE 'education:%' ORDER BY total_group_weighted_percent DESC;","In the Government of Nova Scotia's immigration perception survey, how do responses vary among different education levels, and what is the total percentage for each question related to education, ordered by the highest total percentage? Additionally, how many times does each response occur across all educational groups?",success,7.147,0,,1689,313,10.925,0,,1980,264,18.072000000000003
CAN,single-table,moderate,true,097e402e-823f-45ef-8373-194439955153,,93d0cf0e-55d8-0fe3-1c2c-d6b0c46fdcd5,,2018 Q2 Immigration Survey Results (CSV Excel),,,,"SELECT ""itable"", AVG(""weighted_sample_size__#_"") AS avg_weighted_sample_size, SUM(""unweighted_sample_size__#_"") AS total_unweighted_sample_size FROM R GROUP BY ""itable""","According to the 2018 Q2 Immigration Survey conducted by Government of Nova Scotia | Gouvernment de la Nouvelle-Écosse, what is the average weighted sample size and total unweighted sample size for each set of responses regarding public perceptions on immigration?",success,6.169,0,,1564,278,28.63,2,,6330,681,34.799
CAN,multi-table-union,simple,true,fbbb59d0-d7ff-4541-893d-bfcc953d01ca,097e402e-823f-45ef-8373-194439955153,188def3e-74e5-b085-32eb-516cdcfbd3f5,93d0cf0e-55d8-0fe3-1c2c-d6b0c46fdcd5,2017 Q4 Immigration Survey Results (CSV Excel (EU)),2018 Q2 Immigration Survey Results (CSV Excel),response,response,"SELECT ""group"", ""itable"", ""group_weighted_#"", ""weighted_sample_size__#_"", ""group_weighted_%"", ""response"", ""unweighted_sample_size__#_"" FROM R UNION SELECT ""group"", ""itable"", ""group_weighted_#"", ""weighted_sample_size__#_"", ""group_weighted_%"", ""response"", ""unweighted_sample_size__#_"" FROM S;","Can you provide the detailed responses from both the 2017 Q4 and 2018 Q2 immigration surveys conducted by the Government of Nova Scotia? I'm interested in seeing how different demographic groups like age, region, education level, and household income responded to various questions about perceptions of immigration. Specifically, I'd like to know the weighted percentages, weighted sample sizes, unweighted sample sizes, and the specific responses given for each group.",success,28.177,2,,3294,1385,9.582,0,,3018,213,37.759
CAN,single-table,challenging,true,6a8187fa-180f-40e3-8bfa-d69872d282bf,,254db80e-966d-a12a-bfe5-b359abbe55f1,,Notifiable Diseases Counts and Rates (CSV Excel),,,,"SELECT disease, iyear, SUM(CAST(REPLACE(number_of_cases, ',', '') AS INTEGER)) AS total_cases, LAG(SUM(CAST(REPLACE(number_of_cases, ',', '') AS INTEGER)), 1) OVER (PARTITION BY disease ORDER BY iyear) AS previous_year_total FROM R WHERE number_of_cases IS NOT NULL GROUP BY disease, iyear ORDER BY disease, iyear;","According to the Government of Nova Scotia’s notifiable disease reports in Nova Scotia, for each disease with at least one reported case (considering only valid integer counts), what is the total number of cases per year since 2007, and how does it compare with the previous year's total?",success,19.732,1,,2534,832,29.62,2,,4875,718,49.352000000000004
CAN,single-table,simple,true,d4b33cce-ad9d-454d-873c-6eb8607a0f3a,,c65d2014-ef25-4781-b9b2-e13a7293b72d,,Table 9. Number of temporary foreign worker (TFW) positions on positive Labour Market Impact Assessments (LMIAs) under the Primary Agriculture stream by province/territory between 2010 and 2017,,,,"SELECT ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" FROM R WHERE ""unnamed:_1"" = '0';",How many temporary foreign worker positions under the agricultural stream had zero positive Labour Market Impact Assessments each year from 2010 to 2017 according to Employment and Social Development Canada's data?,success,6.947,0,,1674,304,15.799,1,,4514,357,22.746
CAN,single-table,moderate,true,d4b33cce-ad9d-454d-873c-6eb8607a0f3a,,c65d2014-ef25-4781-b9b2-e13a7293b72d,,Table 9. Number of temporary foreign worker (TFW) positions on positive Labour Market Impact Assessments (LMIAs) under the Primary Agriculture stream by province/territory between 2010 and 2017,,,,"SELECT SUM(CAST(REPLACE(""unnamed:_2"", ',', '') AS INTEGER)) AS total_positions FROM R WHERE ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" = 'agricultural stream';","What is the total number of temporary foreign worker positions in the agricultural stream that received positive Labour Market Impact Assessments between 2010 and 2017, as reported by Employment and Social Development Canada?",success,6.916,0,,1678,295,7.314,0,,2234,174,14.23
CAN,single-table,challenging,true,d4b33cce-ad9d-454d-873c-6eb8607a0f3a,,c65d2014-ef25-4781-b9b2-e13a7293b72d,,Table 9. Number of temporary foreign worker (TFW) positions on positive Labour Market Impact Assessments (LMIAs) under the Primary Agriculture stream by province/territory between 2010 and 2017,,,,"SELECT ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"", SUM(CAST(REPLACE(""unnamed:_2"", ',', '') AS INTEGER)) AS total_positions_2015, SUM(CAST(REPLACE(""unnamed:_3"", ',', '') AS INTEGER)) AS total_positions_2016 FROM R WHERE ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" != 'agricultural occupations' GROUP BY ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" ORDER BY total_positions_2016 DESC;","According to Employment and Social Development Canada, how do the total numbers of temporary foreign worker positions under positive Labour Market Impact Assessments in 2015 and 2016 compare for different streams such as the agricultural stream or low-wage positions, excluding the category 'agricultural occupations'?",success,10.825,0,,1963,429,47.576,3,,11223,1051,58.400999999999996
CAN,single-table,simple,true,b5bc6a75-b893-4760-a170-e402e2f12c3d,,76defa14-473e-41e2-abfa-60021c4d934b,,Table 09: Number of temporary foreign worker (TFW) positions on positive Labour Market Impact Assessments (LMIAs) under the Primary Agriculture stream by province/territory between 2017 and 2024,,,,"SELECT ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" FROM R WHERE ""unnamed:_1"" = '261';",What was the number of temporary foreign worker positions approved under positive Labour Market Impact Assessments for the agricultural stream in a specific province/territory where the count for 2017 was exactly 261?,success,7.19,0,,1506,309,18.94,1,,4551,433,26.130000000000003
CAN,single-table,moderate,true,b5bc6a75-b893-4760-a170-e402e2f12c3d,,76defa14-473e-41e2-abfa-60021c4d934b,,Table 09: Number of temporary foreign worker (TFW) positions on positive Labour Market Impact Assessments (LMIAs) under the Primary Agriculture stream by province/territory between 2017 and 2024,,,,"SELECT SUM(CAST(REPLACE(""unnamed:_1"", ',', '') AS INTEGER)) AS total_positions FROM R WHERE ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" = 'agricultural stream';",What is the total number of temporary foreign worker positions approved under positive Labour Market Impact Assessments in the agricultural stream across all years listed from 2017 to 2024?,success,6.637,0,,1632,295,6.747,0,,2237,157,13.384
CAN,single-table,challenging,true,b5bc6a75-b893-4760-a170-e402e2f12c3d,,76defa14-473e-41e2-abfa-60021c4d934b,,Table 09: Number of temporary foreign worker (TFW) positions on positive Labour Market Impact Assessments (LMIAs) under the Primary Agriculture stream by province/territory between 2017 and 2024,,,,"SELECT ""unnamed:_1"", AVG(CAST(REPLACE(""unnamed:_2"", ',', '') AS INTEGER)) AS avg_positions_2018, AVG(CAST(REPLACE(""unnamed:_3"", ',', '') AS INTEGER)) AS avg_positions_2019 FROM R WHERE ""number_of_temporary_foreign_worker__tfw__positions_on_positive_labour_market_impact_assessments__lmi_as__under_the_primary_agriculture_stream_by_province/territory"" = 'agricultural stream' GROUP BY ""unnamed:_1"";",What is the average number of temporary foreign worker positions approved under positive Labour Market Impact Assessments for the agricultural stream in 2018 and 2019 across different provinces/territories?,success,7.994,0,,1834,342,7.083,0,,2391,168,15.077
CAN,single-table,simple,true,cd1bf234-31be-43f0-8e66-17a557510760,,38ceac57-9d80-4962-8bd7-b86b7ce1c0be,,BC_Public_Post_Secondary_Full_Time_Equivalent_Targets_FY_2015_16_to_2024_25,,,,SELECT institution FROM R WHERE ifiscal_year = 'fy 2017/18' AND institution = 'northern lights college';,"Which post-secondary institutions in British Columbia had a full-time equivalent target set for the fiscal year 2017/18, specifically focusing on Northern Lights College?",success,17.976,2,,3153,864,5.872,0,,1331,150,23.848
CAN,single-table,moderate,true,cd1bf234-31be-43f0-8e66-17a557510760,,38ceac57-9d80-4962-8bd7-b86b7ce1c0be,,BC_Public_Post_Secondary_Full_Time_Equivalent_Targets_FY_2015_16_to_2024_25,,,,"SELECT SUM(CAST(REPLACE(fte_target, ',', '') AS INTEGER)) AS total_fte FROM R WHERE ifiscal_year LIKE 'fy 2015/%'",What is the total number of full-time equivalent (FTE) student spaces targeted for all public post-secondary institutions in British Columbia during fiscal year 2015/16?,success,6.445,0,,995,335,6.572,0,,1412,164,13.017
CAN,single-table,challenging,true,cd1bf234-31be-43f0-8e66-17a557510760,,38ceac57-9d80-4962-8bd7-b86b7ce1c0be,,BC_Public_Post_Secondary_Full_Time_Equivalent_Targets_FY_2015_16_to_2024_25,,,,"WITH CleanedData AS ( SELECT ifiscal_year, institution, CAST(REPLACE(fte_target, ',', '') AS INTEGER) AS fte_target_int FROM R ) SELECT ifiscal_year, AVG(fte_target_int) AS avg_fte_target FROM CleanedData GROUP BY ifiscal_year HAVING COUNT(DISTINCT institution) > 1 ORDER BY avg_fte_target DESC;","What is the average full-time equivalent (FTE) target for each fiscal year across different institutions in British Columbia's public post-secondary system, focusing only on years where more than one institution is included?",success,6.367,0,,1118,300,6.158,0,,1576,157,12.525
